F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
18.88,9.1,-221.36,UK,-236.16,604.53,1.25,154.57,7,5,7.24,Low,-13239.27,-15.66,-19.74,562.6,
10.14,21,-185.52,Rest,-253.08,441.45,0.01,5.91,3,3,5.16,Very high,-20764.52,-13.68,-30.42,712.5,
13.4,5.38,-211.32,UK,-325.14,645.78,0.02,-97.62,2,2,10.58,Very low,-21097.28,-5.43,-34.26,1523.32,
6.74,5.28,-205.9,Europe,-321.81,609.81,0,-73.6,3,3,-3,Low,-14110.06,-12.96,-12.09,1761.04,
11.78,24.6,-124.1,Europe,-216.72,583.68,1.14,539.65,3,3,12.16,Very low,-17685.48,-5.22,-33.48,2375.18,
8.22,6.34,-219.22,UK,-220.56,131.01,0.12,453.12,6,5,14.48,Medium,-14564.16,-18.54,-32.07,2588.82,
14.74,7.56,-163.24,Rest,-370.02,183.51,17,-153.81,2,6,11.4,Medium,-14642.41,-13.05,-46.59,1861.78,
2.02,8.44,-187.7,UK,-276.87,568.17,0,5.84,2,1,12.44,Very low,-11269.22,-24.6,-52.08,1744.7,
9.18,4.54,-167.98,USA,-237.51,581.97,1.05,737.51,4,5,5.74,Very high,-23198.55,4.98,-54.84,842.58,
1.82,1.9,-220.96,USA,-408.99,582.66,22.44,-31.28,4,1,5.26,High,-15855.78,-16.29,-30.93,1812.32,
8.24,10.28,-174.38,Europe,-122.94,901.53,0.12,-293.64,5,5,11.6,Very low,-11300.41,-9.39,-31.02,1907.2,
4.82,6.66,-123.98,UK,-370.65,502.95,0.48,216.61,3,2,9.58,High,-15764.14,-4.86,-34.08,2324.08,
7.34,1.88,-193.38,USA,-228.48,721.8,3.58,-638.36,4,3,-7.12,Low,-11322.46,-18.75,-36.42,1806.86,
5.96,4.04,-203.88,USA,-186.75,518.13,134.86,-267.26,4,6,12.56,Medium,-19829.15,-29.55,-26.73,1266.42,
8.76,8.34,-260.58,UK,-192.69,600.03,0.21,-15.33,7,7,6.84,Low,-9562.19,-6.36,-33.48,1431.58,
4.18,4.64,-235.6,Rest,-210.18,604.53,0.01,150.49,3,4,4.2,Medium,-15910.34,-22.47,-57.48,2178.58,
2.84,3.08,-227.62,USA,-180.84,609.69,2.72,163.96,2,4,15.32,Very high,-13628.35,-4.8,-61.08,2690.24,
3.38,1.18,-142.02,Europe,-143.91,440.16,0.14,8.3,4,4,9.02,High,-16306.59,2.19,-34.38,1404.12,
12.46,12.22,-117.78,UK,-56.25,550.74,36.09,531.94,6,1,7.66,Very low,-15149.43,-21.42,-32.97,1891.06,
16.3,28.6,-227.56,Europe,-76.08,651.6,0.31,-104.81,6,8,1.14,Low,-19066.12,-0.12,-32.88,699.62,
12.38,10.46,-141.12,Rest,-223.53,564.42,0.05,-318.48,2,8,5.66,Low,-7329.84,4.14,-43.71,2399.1,
1.3,5.88,-192.68,UK,-308.85,696.09,11.81,86.99,2,4,10.12,Very low,-14420.89,-14.07,-45.39,2116.38,
5.04,7.1,-197.58,USA,-102.06,571.8,1.2,14.3,3,10,1.3,High,-20003.67,-23.82,-48.69,933.48,
5.64,5.98,-171.28,UK,-359.55,464.82,26.56,62.13,5,5,16.74,Medium,-17260.74,-15.21,-44.1,796.48,
6.1,8.7,-210.42,UK,-168.66,530.58,0,-449.59,5,4,-7.02,Low,-16254.88,-16.74,-27.84,1236.34,
4.12,6.68,-180.86,USA,-110.46,536.43,0.54,503.4,7,4,-2.88,Medium,-7138.74,-2.25,-35.82,1683.1,
7.04,10.34,-141.42,Rest,-272.22,505.35,0.3,11.91,6,6,18.64,Medium,-11079.96,-7.41,-38.43,1281.5,
1.24,6.66,-240.34,UK,-135.15,720.33,0.77,428.58,7,7,4.62,Very low,-17272.62,-17.37,-22.44,1809.4,
16.9,7.88,-183.9,UK,-308.43,530.94,0.57,298.71,5,6,-1.6,Low,-14597.42,-3.54,-34.89,1999.24,
16.14,14.24,-161.66,Rest,-267.81,516.87,0.52,-357.34,3,4,1.98,Very low,-10948.36,-9.03,-32.58,1712.06,
5.44,0.38,-237.2,Europe,-220.56,220.62,4.48,567.55,7,3,0.58,Very high,-16007.74,-20.22,-32.46,982.24,
3.5,4.82,-223.78,UK,-236.76,336.66,3.12,-208.84,3,4,6.04,Very low,-16968.94,-19.65,-29.43,1124.88,
5.16,2.38,-149.04,USA,-205.08,580.68,0.01,113.59,2,4,0.88,Low,-26884.8,-14.01,-28.74,1864.66,
7.3,8.02,-192.8,UK,-217.23,683.76,8696.39,377.44,2,5,7.82,Very low,-14322.12,-14.37,-4.89,598,
7.54,11.04,-144.92,UK,-313.26,350.22,0.17,19.16,3,2,10.88,Very high,-8264.89,-3.24,-29.25,1088.68,
1.42,9.32,-189.56,USA,-160.32,627.15,0.07,366.14,2,3,6.48,Very low,-14661.9,-18.3,-31.95,1225.1,
7.58,12.78,-103.84,Europe,-291.09,300.72,0.12,351.95,4,5,-1.96,High,-18673.29,-19.11,-32.91,1247.64,
14.34,8.88,-215.92,USA,-258.75,490.74,0.53,367.29,5,3,17.9,Low,-28639.09,-20.43,-40.02,96.26,
8.58,5.82,-110.14,Europe,-162.12,510.75,3.83,-668.06,0,1,4.42,Very low,-15245.51,-13.77,-38.28,1644.12,
13.86,10.56,-291.12,Rest,-149.97,495.27,9.13,-83.72,6,4,0.36,Medium,-15370.53,-2.52,-36.39,906.92,
11.26,10.54,-208.62,Europe,-284.88,843.72,1.18,857.52,6,2,3.32,Very low,-13954.79,-5.4,-33.75,1311.04,
2.96,6.6,-263.32,Europe,-211.59,332.37,1.55,228.79,3,5,4,Low,-13411.08,-13.68,-43.35,1800.52,
0.42,16.28,-67.32,Rest,-203.88,676.38,1.21,290.98,4,5,8.02,Very low,-14700.39,-8.76,-39.06,2490.98,
6.62,5.7,-65.66,Europe,-201.3,289.41,0.01,132.15,5,6,10.7,Very high,-15186.21,-15.42,-34.41,942.5,
8.54,3.86,-194.84,USA,-133.68,567.81,0.02,226.12,4,4,4.7,Very high,-19402.97,-23.67,-38.58,166.28,
15.44,13,-198.56,USA,-304.5,360,1.13,641.79,1,2,10.02,High,-15357.8,5.19,-19.98,280.68,
1.28,11.18,-148.7,Rest,-240.51,540.12,332.63,312.63,5,2,-3.26,High,-22969.37,-5.91,-25.83,623.36,
2.66,8.26,-262.4,USA,-187.53,589.26,0.24,118.38,3,3,-3.58,High,-18779.68,-2.22,-40.14,1857.24,
12.98,3.12,-171.28,UK,-495.06,496.89,32.01,247.96,4,4,9.92,Very low,-11576.78,2.34,-39.27,1341.62,
9.3,6.84,-244.08,Europe,-195.3,661.41,3.23,-653.46,4,4,-4.16,Low,-12336.32,-0.33,-43.08,1348.58,
1.84,11.18,-229.68,UK,-127.86,897.87,0.01,167.74,3,5,-1.56,Very low,-15876.18,-7.74,-35.16,942.24,
1.38,2.5,-197.08,Rest,-217.8,578.61,19.57,-42.03,0,4,6.18,Very high,-12331.6,-22.53,-39.78,1554.62,
6.48,14.46,-160.78,Europe,-346.47,324.21,4.67,-169.92,6,5,-3.32,Very high,-13063.41,3.24,-39.51,1443.94,
9.82,12.72,-283.22,USA,-270.75,688.14,351.24,-185.33,4,2,-3.1,Low,-15543.65,-22.62,-56.79,1905.42,
10.32,17.06,-116.1,USA,-316.02,564.03,0.25,426.89,4,8,8.16,Very low,-15045.87,-11.79,-36.06,2190.28,
16,3.42,-183.26,Europe,-154.02,589.77,0.56,300.85,3,3,4.06,Very high,-12476.93,4.74,-15.24,1989.3,
19.58,12.86,-233.2,UK,-83.55,475.2,15.6,185.31,3,7,3.4,Low,-9173.75,-11.97,-28.62,1340.3,
4.18,1.32,-171.22,Rest,-195.51,552,0.06,174.73,5,5,9.1,Very high,-17498.3,-6.09,-35.61,2516.3,
4.22,10.12,-181.88,Europe,-193.23,500.73,13.33,714.8,5,4,7.18,High,-8479.45,-5.85,-18.18,1815.34,
2.68,4.34,-197.76,Rest,-147.87,499.17,0.15,163.33,2,5,3.22,Low,-15254.17,-8.49,-38.28,2593.58,
5.64,14.14,-322.1,USA,-133.65,662.4,45.71,322.13,2,2,9.62,Very low,-11997.75,-1.68,-70.02,1682.12,
1.22,0.98,-117.52,USA,-225.9,618,16.69,420.5,3,4,8.82,Medium,-9506.03,-6.6,-54.57,784.12,
25.74,2.92,-266.76,Rest,-260.34,937.23,0.01,110,1,2,4.6,Very low,-22681.83,-9.24,-34.02,1790.78,
5.08,4.48,-215.2,Europe,-219.51,763.17,1,-70.32,5,0,7.04,Medium,-17954.47,-10.23,-33.57,552.96,
7.06,5.96,-230.64,USA,-212.52,327.27,41.02,196.85,4,5,14.04,High,-8562.59,-22.74,-29.16,1931.72,
17.2,13.2,-176.24,Rest,-294.24,432.3,130.3,126.81,2,4,-5.9,Medium,-13275.83,-8.19,-23.07,1643.3,
1.28,7.76,-155.2,Rest,-280.2,600.15,0.24,-67.23,2,1,3.78,High,-15092.71,-13.86,-43.26,1612.58,
1.72,6.98,-180.82,Rest,-81.51,520.41,52.13,-281.54,3,5,11.14,Medium,-13508.48,-14.43,-30.75,2294.7,
14.76,5,-166.34,USA,-202.35,576.84,0,22.35,1,7,19.98,Very low,-14507.81,-6.03,-15.45,1094.66,
5.66,6.86,-151.6,Europe,-262.44,615.51,0.05,-274.11,2,6,3.28,High,-16614.67,2.52,-35.94,1781.02,
7.32,10.78,-159.92,USA,-246.84,376.68,13.45,175.35,2,7,-8.36,High,-15589.17,-13.08,-56.37,1471.54,
2.9,13.88,-224.96,USA,-284.1,470.55,0.7,257.04,4,0,10.44,Very high,-14984.92,-30,-43.83,2464.62,
2.64,1.2,-290.76,Rest,-284.13,403.95,26.18,178.33,6,3,-2.9,Medium,-15945.36,8.28,-35.88,934.78,
6.1,5.3,-218.08,Rest,-290.55,664.86,0.01,16.78,5,4,6.3,Low,-16470.11,-8.46,-32.37,2263.72,
1.6,4.98,-232.78,Rest,-89.58,424.8,0.11,239.21,2,9,19.82,Very low,-13902.92,2.61,-39.15,2020.32,
5.26,6.5,-204.02,Europe,-178.68,624.63,0.1,-144.54,2,6,-0.9,Low,-16230.7,-9.57,-43.68,1244.72,
0.36,5.7,-127.82,Europe,-259.53,577.35,3.44,-218.48,1,3,9.98,High,-7938.48,-24,-30.15,1398.46,
20.9,8.7,-174.24,Europe,-141.12,529.32,0.06,75.46,3,3,9.96,Very low,-10781.19,-14.76,-14.97,1552.22,
25.14,3.16,-167.62,UK,-58.29,615.6,0.32,613.83,2,5,0.22,Medium,-17134.52,-15.12,-21.78,2181.34,
6.98,17.72,-72.54,Rest,-340.59,538.71,688.04,-252,5,2,18.26,Low,-15588.31,-1.32,-84.39,2124.9,
3.34,5.68,-151,USA,-136.98,390.6,0.01,-149.86,7,3,2.06,Medium,-12327.26,-9.54,-31.38,1960.9,
16.12,11.56,-226.48,USA,-42.6,494.37,0.03,84.82,6,4,5.8,Very high,-13592.65,5.4,-37.29,2025.14,
4.64,1.66,-40.2,UK,-224.16,441.27,151.47,-139.84,5,4,12.18,Very high,-15470.35,-4.2,-36.99,1274.72,
4.76,8.58,-180.74,UK,-222.21,545.7,26.31,229.9,6,2,8.52,Very low,-18140.33,-10.17,-35.01,96.52,
9.24,4.24,-257.24,Europe,-307.95,483.09,0.21,352.85,7,4,11.64,Low,-13640.1,-14.37,-47.07,2262.12,
5.38,6.62,-359.86,UK,-41.4,768.24,0.18,369.55,3,5,2.72,Very low,-15639.15,-13.56,-29.49,1503.96,
12.06,17.96,-245.08,Europe,-243,517.8,9.07,-346.41,0,3,15,High,-17818.39,-10.59,-19.59,617.04,
9.78,10.48,-212.54,USA,-213.54,487.98,108.97,179.29,3,4,9.04,Low,-16498.87,-2.46,-38.52,1271.84,
5.88,14.64,-204.9,Rest,-122.01,577.2,46.91,4.85,8,5,12.4,Medium,-17122.59,-21.3,-38.22,1159.56,
6.94,1.58,-120.36,UK,-424.77,460.83,0.05,373.66,0,2,7.28,Very high,-17492.12,-7.92,-25.47,1264.12,
10.98,10.12,-141.84,Europe,-154.95,595.38,1.26,284.83,3,3,8.32,Low,-3956.1,-4.68,-36.93,2028.66,
17,12.4,-272.04,Rest,-256.83,539.4,0.46,582.43,4,2,-1.18,High,-1226.44,-20.1,-39.96,820.28,
13.16,6.92,-163.38,USA,-170.76,603.9,0.08,193.66,4,5,2.06,High,-12317.02,-10.56,-57.33,1588.28,
3.4,3.9,-120.58,UK,-204.48,546.06,6.49,267.85,6,4,-0.16,Very high,-12243.67,-0.99,-80.4,184.68,
24.76,4.68,-212.3,UK,-309.66,459.03,0,-28.95,6,5,13.42,Medium,-17729.74,-7.29,-38.7,1001.78,
8.68,10.68,-228.18,Europe,-214.05,271.14,9477.62,-205.47,4,3,12.12,Medium,-15420.19,-5.58,-41.13,416.72,
1.78,14.44,-237.1,Rest,-277.08,337.5,83.03,-465.16,8,3,0.82,Very high,-15546.89,-5.1,-46.05,1216.3,
11.88,16.42,-99.82,UK,-265.59,610.89,33.8,107.43,2,2,9.72,Medium,-16405,-15.06,-37.14,711.38,
4,18.46,-236.04,USA,-251.58,489.54,0.69,426.48,3,5,-0.94,Very high,-16812.54,-6.51,-46.83,1437.72,
6.32,15.8,-231.3,UK,-188.34,538.83,1.1,-114.3,5,6,-0.56,Very low,-20882.83,-23.07,-35.91,986.82,
5.26,4.22,-235.04,Europe,-201.87,492,27.81,-532.84,5,1,3.18,Very high,-31309.87,-6.24,-39.72,1973.44,
11.46,7.32,-255.96,Rest,-136.98,542.34,0.49,712.86,4,6,1.52,Very high,-10994.29,-6.45,-19.2,1507,
2.42,5.44,-245.38,Rest,-279.36,572.34,0.01,472.97,6,6,9.74,Very low,-18072.66,-16.02,-37.56,171.72,
7.34,15.26,-178.78,Europe,-314.31,515.91,4.09,603.27,3,8,11.32,Very high,-13661.2,-8.1,-38.34,1355.38,
2.32,6.34,-238.06,USA,-61.59,431.7,24.46,-77.15,3,1,6.2,Low,-15189.2,-2.58,-41.58,1625.94,
9,4.66,-195.14,USA,-249.9,308.76,61.33,-221.62,2,6,-0.78,High,-20316.06,-13.11,-10.92,733.82,
9.46,2.86,-144.46,Europe,-121.74,573.75,0.55,-16.56,7,6,12.2,Very high,-26413.72,-10.71,-34.65,252.28,
1.5,7.66,-164.4,Europe,-127.65,603.84,204.42,506.01,4,2,4.24,Very high,-13448.99,-13.23,-35.1,1635.38,
8.86,2.5,-179.2,USA,-304.14,586.26,12.29,-541.88,4,3,7.58,Very high,-19291.02,-17.25,-26.64,1151.36,
6.8,8.14,-234.54,UK,31.59,479.94,0.07,71.7,4,4,2.18,Very high,-18358.8,-5.76,-37.56,816.56,
4.36,10.24,-199.7,Europe,-150.93,533.37,2.33,-61.5,3,5,19.02,High,-21797.23,-31.08,-21.15,1080.8,
9.58,1.32,-222.98,USA,-190.08,272.25,0.03,441.95,3,3,6.04,Very high,-18280.57,-5.07,-52.47,907.5,
9.36,8.22,-288.8,UK,-257.31,652.35,0.54,-240.75,3,0,13.7,Medium,-13583.54,-8.4,-14.28,1554.22,
1.1,7.36,-230.72,USA,-243.03,493.8,1.66,-151.41,4,3,7.04,High,-16338.78,-7.32,-30.87,1443.04,
5.38,8.54,-267.52,UK,-262.77,585.72,0.21,215.48,5,4,1.46,Very high,-17283.17,-0.42,-43.8,1484.82,
6.2,9.74,-270.72,Europe,-231.33,794.91,0.32,-178.64,4,4,-5.66,High,-15082.68,-7.53,-40.02,1524.12,
7.88,9.46,-185.78,Europe,-141.18,513.09,0,-150.56,1,7,-1.66,Medium,-15691.75,-10.29,-32.73,1215.08,
3.38,13.78,-103.56,Europe,-266.85,795.75,26.19,316.13,4,5,7.9,Low,-13849.44,-15.96,-20.19,1419.1,
3.42,1.96,-122.6,Europe,-170.43,413.31,0.03,50.77,6,4,9.28,Low,-19000.73,-0.75,-38.55,1286.52,
4.52,11.4,-72.08,UK,-239.46,433.11,1.07,32.23,6,7,4.02,Very low,-7764.15,-8.7,-39.54,1776.8,
5.42,4.82,-220.5,Rest,-177.06,1146.39,0.32,-379.35,4,1,-2.12,Very low,-14058.39,-8.04,-22.08,1572.04,
13.42,2.8,-168.14,USA,-333.78,567.3,11.63,409.75,2,3,4.8,Medium,-13738.87,-32.76,-38.25,2149.04,
14.9,3.68,-125.9,USA,-267.51,432.12,0.96,137.54,0,2,4.36,Very low,-16271.01,-17.19,-40.59,1173.1,
16.08,8.56,-195.62,Europe,-188.97,570.48,0.02,-66.56,5,3,2.62,High,-16612.49,-3.12,-57.39,1370.32,
16.9,12.76,-142.26,UK,-373.44,352.53,0.56,-533.87,4,2,8.4,Medium,-14454.7,-5.94,-32.91,1203.84,
6.84,1.62,-226.2,USA,-221.64,504.72,0.51,332.64,2,6,9.66,Low,-14264.39,-8.64,-37.77,1826.54,
0.7,8.46,-211.88,UK,-170.49,637.62,0.84,-271.59,3,2,5.94,Very low,-24076.41,-15.24,-22.8,800.72,
7.66,5.24,-140.54,UK,-150.42,508.17,0.79,-185.91,4,6,2.32,High,-12194.74,-8.7,-28.41,1466.42,
6.44,1.52,-179.42,Rest,-41.04,621.03,0.05,355.4,1,3,-6.92,Very high,-14212.57,-15.81,-37.41,547.12,
14.06,16.86,-177,UK,-198.15,554.28,4.15,-12.29,3,4,13.4,Medium,-10471.61,-4.17,-34.53,1016.56,
11.36,11.1,-116.56,Rest,-260.64,660.63,0,211.61,3,8,-13.16,Very low,-16776.83,-15.48,-55.53,768.52,
9.58,12.06,-234.92,Europe,-176.07,537.54,37.12,-671.88,4,5,7.42,Low,-15901.26,-20.94,-42.33,1825.64,
6.88,7.44,-89.62,USA,-305.82,483.42,1.89,270.96,2,3,11.08,Low,-17047.9,-15.87,-19.5,109.6,
3.62,7.56,-111.68,USA,-377.34,462.45,2.18,-24.72,3,2,2.94,High,-18621.71,-7.83,-27.06,1006.48,
9.22,1.64,-175.28,UK,-279.96,709.71,1.04,-303.05,4,6,-4.1,Low,-17609.99,-9.78,-30.3,1708.72,
1.46,6.6,-229.44,Rest,-153.63,561.6,0.01,12.89,4,5,10.26,High,-16142.72,-6.39,-28.02,2026.44,
5.18,1.36,-108.86,UK,-328.89,573.48,0.58,255.88,4,4,-4.62,Medium,-12813.37,-7.56,-39.12,970.08,
10.46,10.24,-143.3,USA,-81.66,475.89,1.19,-527.13,4,2,16.38,Very low,-11090.96,-10.32,-53.97,2019.74,
5.78,1.46,-161.68,USA,-122.52,632.79,15.33,-32.9,3,2,6.54,High,-14838.87,-13.68,-26.61,2031.12,
3.78,18.28,-144.62,UK,-119.61,496.98,0.07,50.92,2,4,0.44,Very low,-17159.44,6.09,-38.07,2292.26,
3.6,4.2,-220.56,USA,-206.73,532.56,3.09,-699.6,5,5,2.12,Very high,-12335.08,-29.91,-29.04,452.9,
8.24,1.64,-333.68,Europe,-180.57,514.05,0.15,-33.14,4,2,2.96,High,-20464.07,-15.36,-29.61,972.76,
7.12,14.66,-338.28,UK,-229.02,291.99,0.08,-170.8,5,3,5.38,Medium,-14503.43,-12.72,-28.74,1258.76,
7.96,2.72,-186.64,Rest,-181.65,729.9,1.38,-186.79,8,1,-7.78,Very low,-17822.97,-14.37,-32.91,1413.94,
0.98,7.82,-169.16,Europe,-190.08,561.09,0.02,-159.85,2,2,2.48,Very low,-15433.37,-18.06,-29.64,373.02,
7.48,3.18,-117.18,Europe,-160.32,451.56,10.97,626.05,7,7,7.76,Low,-15511.52,-10.74,-33.18,1674.54,
6.9,11.26,-183.28,Europe,-227.19,517.8,0.18,179.26,2,2,11.76,Medium,-17001.62,-4.08,-82.56,1814.62,
3.16,2.84,-134.08,USA,-341.76,331.95,0,490.92,3,6,18.28,Medium,-14999.8,-11.43,-36.69,966.14,
7.44,2.86,-138.06,USA,-159.9,576.57,0.3,137.85,3,3,11.12,Medium,-14886.59,-10.11,-35.43,2087.94,
7.16,4.86,-137.2,Rest,-229.59,614.82,0.67,551.75,5,6,0.4,Medium,-17254.41,0.9,-35.64,1211.4,
16,2.4,-146.22,Europe,-294.09,762,3.62,-266.49,3,5,11.9,Very high,-20459.48,-14.13,-54.21,1993.56,
13.34,13,-244.66,Europe,-225.33,765.84,653.3,-385.87,4,5,-0.76,High,-12869.97,-19.74,-37.47,765.02,
19.58,18.42,-158.8,Europe,-221.52,562.71,2.24,259.73,4,1,12.24,Medium,-16247.32,-8.01,-23.76,1581.24,
10.9,20.88,-249.46,Rest,-281.94,512.22,0.28,56.49,1,5,-3.76,Very high,-14153.86,8.91,-37.92,1936.5,
15.72,6.46,-167.98,USA,-276.15,535.89,0.82,404.48,3,6,-2.46,Very low,-10781.29,-12.51,-34.08,1909.96,
24.38,5.4,-143.88,USA,-171.75,556.83,96.89,227.08,2,6,8.02,Very low,-14496.7,-16.95,-40.86,897.4,
10.14,7.12,-199.92,Rest,-233.31,468,1.07,-40.53,5,4,11.9,High,-20370.04,-4.8,-27.42,1348.46,
16.36,15.7,-219.98,Europe,-186.66,629.4,0.56,691.67,1,3,3.64,Low,-14253.43,-9.33,-37.62,1490.1,
2.74,6.02,-215.14,Europe,-314.64,252.24,0.09,-766.57,4,4,-0.1,Medium,-15213.22,-18.42,-48.27,1174.38,
5.66,10.72,-235.26,UK,-351.06,343.8,12.98,235.72,2,4,5.22,Very low,-18302.54,-17.76,-18.81,1213.34,
6.84,2.14,-149.6,Europe,-128.49,592.02,0.49,-88.23,7,5,10.32,Low,-11715.24,-12.63,-45.63,2269.96,
2.2,5,-188.42,Rest,-144.48,555.36,0.01,581.52,3,5,6.76,Medium,-17222.34,-11.07,-24.75,2806.94,
13.6,3.86,-122.4,Rest,-278.49,525.42,67.1,198.37,6,4,1.44,Very low,-16909.96,-2.34,-103.74,1818.1,
0.92,17.54,-242.06,USA,-169.08,273.78,20.18,-34.16,6,7,0.32,Very high,-16831.65,-15.84,-34.23,977.76,
7.16,2.86,-342.72,Europe,-290.64,530.43,43.49,-614.62,3,4,3.84,Very low,-21783.21,-27.24,-31.59,2228.72,
9.76,4.48,-212.9,Europe,-158.46,465.9,0.44,489.37,2,3,16.36,High,-23569.41,-10.56,-34.83,906.58,
2.9,7.36,-132.48,Rest,-189.15,454.44,2.14,-159.29,3,2,6.46,Very low,-14102.36,-5.85,-53.97,1606.92,
7.56,1.5,-150.78,UK,-322.05,543.03,6.28,66,4,5,11.24,Medium,-14726.38,-6.42,-41.67,1305.04,
2.86,3.24,-325.04,Europe,-107.28,501.42,2.54,205.01,3,4,12.64,Low,-7684.31,-4.62,-13.92,2370.82,
7.26,9.4,-168.44,Europe,-294.69,624.75,1.49,494.27,1,7,6.54,High,-16217.59,-5.01,-35.07,696.5,
2.72,5.74,-310.6,Europe,-233.46,663.06,0.49,70.68,0,4,5.8,Very low,-13607.88,-12.63,-40.89,1582.02,
0.34,7.02,-206.2,UK,-315.84,547.5,0.36,184.97,7,1,7.88,Low,-10158.08,-6.42,-41.16,2289.86,
4.92,11,-239.74,USA,-258.21,451.5,50.55,-102.6,5,3,19.68,High,-16525.64,-18.99,-50.7,1672.98,
11.38,7.44,-240.7,UK,-160.47,569.52,0.04,3.53,3,5,8.2,High,-15989.46,-16.38,-32.76,1797.48,
11.04,3.44,-193.64,USA,-187.17,511.77,8.1,489.28,4,4,-0.76,Low,-15758.56,-23.49,-42.3,1629.3,
1.98,5.42,-221.8,UK,-193.62,560.19,1566.27,157.4,2,4,7.36,Very low,-21488.98,-14.76,-27.9,992.58,
3.68,4.02,-131.64,USA,-212.16,541.08,1.69,504.58,6,5,12.82,High,-14195.44,-8.28,-47.34,1082.34,
5.44,10.7,-165.8,Europe,-301.53,571.17,2.14,587.19,3,5,8.64,Very high,-16711.85,-2.34,-34.86,1543.84,
5.16,16.14,-309.22,Europe,-190.56,375.06,0.36,404.66,5,3,1,Very low,-13240,-14.85,-32.19,2224.16,
10.5,8.24,-115.06,USA,-176.13,834.51,0.06,-11.83,3,5,7.86,Very high,-19680.2,-5.13,-13.23,1178.74,
8.72,12.18,-156.58,USA,-333.84,621.57,59.52,294.61,5,6,-8.98,Low,-15189.3,-3.45,-41.97,1633.16,
6,9.82,-110.96,Europe,-232.95,384.51,11.43,535.6,3,2,8.26,Medium,-16911.99,-4.5,-34.23,1279.3,
6.3,4.7,-237.92,Rest,-252.12,570.3,76.14,620.1,3,3,17.28,Very high,-16906.53,-0.57,-35.22,951.46,
2.82,11.52,-247.86,USA,-191.46,459.3,8.54,286.35,5,6,1.9,Very high,-16134.08,-7.59,-38.61,1983.2,
8.44,1.82,-281.78,USA,-327.54,599.58,25.9,286.64,3,2,-4.34,Low,-16562.48,-19.26,-41.67,1696.78,
3.16,9.04,-183.94,Rest,-283.77,605.13,12.89,94.24,4,1,12.2,Very low,-14045.83,-11.82,-36.75,1222.06,
15.2,10.52,-208.22,Rest,-210.66,435.12,32.09,213.86,6,1,6.04,Very low,-34057.31,-14.31,-49.83,1809.38,
1.84,1.94,-176.52,Rest,-195.87,421.2,1.21,220.04,5,3,-0.22,High,-12131.08,-10.62,-48.27,1740.62,
7.12,7.52,-176.4,USA,-237.21,540.27,641.32,370.65,5,2,-2.86,Very high,-14281.4,-25.35,-16.11,2017.84,
1.98,4.2,-218.1,Europe,-207.12,656.76,0.14,40.13,4,6,3.66,High,-15571.48,-12.09,-20.82,1063.06,
2.08,14.5,-158.3,Europe,-240.15,376.5,14.55,96.32,2,1,10.54,Medium,-16717.36,-5.64,-35.19,2027.8,
5.74,9.04,-253.98,Europe,-115.2,501.36,0.72,362.48,5,6,8.02,Medium,-14155.08,-13.05,-40.44,-44.44,
3.16,2.32,-58.36,Rest,-191.01,458.22,0.13,-45.55,4,5,17.04,Very high,-14724.62,-24.15,-47.46,2252.42,
6.22,1.78,-85.48,UK,-252.75,387.51,0.19,-225.35,4,4,11.14,High,-14762.44,-5.37,-54.15,921.78,
11.08,8.24,-200.94,UK,-299.73,603.36,1.21,861.53,2,2,19.08,Very high,-25759.06,-8.46,-36.66,1091.56,
3.82,8.1,-269.14,Europe,-208.35,462.27,2714.77,112.92,7,3,4.18,Medium,-5302.88,-11.79,-25.71,2309.96,
6.1,0.3,-118.24,Europe,-160.95,485.73,0.52,329.08,4,6,13.18,High,-15053.85,4.14,-31.02,1477.82,
6.04,12.48,-248.2,USA,-257.43,473.01,6.58,404.27,2,4,8.04,High,-10676.78,1.8,-53.67,1415.96,
7.7,10,-190.12,USA,-246.51,573.75,8.27,637.44,3,3,8.1,Medium,-7172.76,-20.64,-40.14,1372.48,
12.14,4.9,-155.14,Europe,-218.28,524.67,6.39,581.03,8,4,12.38,High,-12609.1,-5.52,-53.73,2078.72,
12.78,3.14,-128.72,UK,-355.08,609.45,0.6,427.82,2,2,5.66,Very high,-13830.68,-20.19,-43.17,755.32,
8.58,5.18,-153.52,UK,-206.76,506.31,20.06,-409.36,6,6,9.16,High,-13549.01,-9.12,-41.61,1101.26,
3.02,1.46,-306.24,UK,-303.9,594.42,0.04,92.04,3,4,2.04,High,-18530.14,0.81,-25.2,881.06,
3.12,6.1,-174.22,Europe,-253.38,669.21,0.07,206.05,6,3,2.14,High,-16333.54,-0.09,-35.04,453.46,
21.9,16.28,-246.78,Rest,-243.6,614.76,7940.47,488.52,3,5,6.02,Very high,-17114.06,-21.84,-32.55,2582.36,
5.62,18.52,-212.72,UK,-129.39,600,28.85,376.4,2,5,9.4,Very low,-7913.94,-9.84,-28.83,1825.7,
3.18,2.7,-92.58,Europe,-218.55,521.01,0.02,-303.54,3,2,5.22,Very low,-13220.07,-8.25,-22.32,1475.78,
1.72,8.26,-226.5,USA,-222.57,509.13,0,-57.26,7,4,9.82,Very low,-8185.45,-9.18,-41.13,858.42,
4.1,0.68,-201.22,USA,-307.83,649.23,0.01,242.64,4,7,13.3,Medium,-15876.05,-14.16,-36.75,1084.54,
