F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
7.12,1.56,-173.4,UK,-166.71,555.39,1.89,-258.58,5,3,16.16,High,-2833.56,-34.8,-39.54,1629.82,1986.75
10.2,3.96,-102.12,USA,-156.84,526.17,33.93,5.23,3,2,5.16,Very low,-5269.98,-17.25,-37.14,2040.34,233.1
4.08,5.9,-129.56,Europe,-396.75,702.87,0,45.56,2,6,3.5,Very low,-11644.49,-27.84,-35.16,1660.98,0
7.56,6,-75.66,UK,-327.15,504,68.49,-154.15,3,5,1.88,Medium,-5700.96,-21.45,-13.02,2168.64,0
14,3.86,-264.18,Rest,-349.59,542.07,0.01,407.46,2,4,7.78,High,-19240.63,-21.18,-37.26,1808.74,0
5.58,5.36,-164.3,Europe,-253.86,541.47,0.46,401.24,4,3,18.08,High,-17827.84,-15.15,-29.94,1843.06,0
3.12,12.24,-206.86,UK,-178.56,529.95,0.09,-247.25,6,6,2.18,Very low,-18232.54,-10.35,-38.79,1945.38,964.26
9.46,4.76,-228.1,UK,-253.47,624.99,2.56,441.96,4,1,-0.76,Very high,-7584.44,-3,-30.72,2006.2,419.79
19.76,10.08,-170.3,Rest,-180.27,478.17,2.45,321.66,3,4,2.74,Medium,-17980.6,-5.88,-33.6,2365.36,1879.29
1.52,3.94,-118.38,UK,-323.37,579.24,0.35,-211.16,2,2,-4.54,Very high,-18904.19,-20.52,-36.33,1527.22,0
44.32,3.74,-190.52,Rest,-150.63,521.31,0.21,231.45,1,7,8.96,Very low,-16159.21,1.8,-34.2,976.74,3591.35
5.02,6.04,-166.72,UK,-190.26,523.02,0.04,38.5,2,5,17.32,Very low,-9396.69,-2.73,-32.88,1350.14,0
2.58,1.16,-90.88,UK,-190.59,824.85,1.01,-61.85,4,4,-3.42,Medium,-12544.26,-10.05,-37.08,999.78,182.33
0.66,13.48,-267.44,Europe,-308.67,719.97,1336.49,70.94,4,5,12.76,Low,-12159.91,4.05,-25.74,1682.6,0
19.98,5.92,-167.1,Europe,-151.35,353.61,3.54,14.44,2,7,4.96,Very low,-20228.83,-11.37,-20.85,1379.74,737.1
21.52,14.04,-92.08,Rest,-328.77,583.08,3.36,489.32,5,6,6.16,Very high,-731.02,-17.52,-43.02,417.66,3300.84
4,6.72,-216.66,Europe,-214.23,334.26,40.25,247.75,2,3,9.48,Very low,-16561.44,-12.81,-57.9,1714.4,0
10.26,8.7,-194.78,UK,-210.24,471.03,1.58,-41.47,4,5,10.06,Medium,-12878.9,-8.97,-34.8,2138.44,724.58
7.46,5.12,-238.12,Rest,-303.3,498.9,32.69,204.98,4,2,5.1,Low,-19464.19,-21.93,-34.83,2743.32,0
7.6,11.92,-198.32,UK,-396,602.67,5.57,177.96,3,4,4.4,Very high,-14922.62,-9.3,-35.22,1849.42,0
18,10.58,-170.38,Europe,-237.36,562.62,67.15,97.61,1,1,3.72,Medium,-12479.81,-3.3,-49.95,791.64,1762.76
4.68,9.1,-211.56,USA,-299.7,652.62,0.07,-110,3,3,1.8,Low,-14722.8,-18.06,-31.2,2034.06,11.09
12.34,7.54,-210.52,Rest,-174.21,650.94,0.29,102.07,2,3,7.38,Medium,-12807.02,-31.56,-39.03,131.54,3378.5
11.32,11.08,-248.98,USA,-259.77,493.83,63.63,-297.57,1,5,4.76,Medium,-16696.64,-8.88,-41.19,1876.84,271.65
7.3,4.92,-300.56,Rest,-230.28,503.25,778.53,-202.62,9,1,8.06,Medium,-13072.62,2.94,-29.76,1161.8,3616.65
12.22,3.68,-185.74,Rest,-212.16,480.45,0.84,-83.45,4,4,12.88,Very high,-19631.07,-10.92,-7.41,1085.26,3012.88
4.68,2.6,-165.2,Rest,-176.73,551.13,545.33,-183.46,1,6,10.26,Medium,-16033.73,6.84,-38.34,373,392.95
7.24,6.66,-77.7,USA,-209.4,579.66,0.36,598.02,3,3,-2.82,Low,-17955.72,-18.84,-36.63,1947.26,0
3.34,7.92,-112.98,Rest,-153.09,460.08,38.52,515.61,3,3,-9.1,Medium,-4244.79,-12.45,-12.39,1242.8,343.95
4.68,6.78,-206.88,UK,-261.27,357.63,2.14,66.73,5,5,16.8,Low,-16533.37,-15.84,-47.28,1840.34,0
8.56,15.88,-226.86,USA,-248.67,576.57,471.71,505.5,7,3,11.54,Very low,-30534.01,-13.92,-54.3,641.3,636.84
9.48,10.52,-248.04,Rest,-316.23,893.97,0.02,68.48,3,2,7.2,High,-10380.85,-12.72,-48.84,2015.2,785.02
4.16,2.66,-181.08,USA,-310.14,460.11,21.76,49.37,6,3,2.98,Very high,-7769.21,3.42,-8.13,1801.12,110.45
10.64,1.86,-146.76,Rest,-274.23,432.48,0.02,254.03,2,2,4.54,Very low,-15425.66,-16.41,-19.41,1764.76,0
5.1,1.46,-127.18,USA,-223.47,432.24,1.2,555.13,4,5,5.44,Very low,-17839.19,-9.48,-23.4,898.52,0
3.42,9.06,-174.92,USA,-194.88,601.53,0.09,264.82,2,3,9.7,Very high,-19402.41,4.02,-32.79,984.66,425.35
9.96,4.24,-214.46,UK,-277.95,522.21,490.16,89.7,6,2,3.46,Low,-15102.45,-20.94,-43.11,1441.58,642.8
23.42,1.24,-104.2,Rest,-223.05,694.71,5.41,428.26,4,5,-2.14,Very high,-19670.09,2.13,-46.32,2205.34,857.15
5,5.18,-253.96,USA,-147.42,725.82,27.12,284.63,3,8,-4.08,Low,-11901.45,-7.5,-41.1,768.32,0
5.86,6.96,-238.28,Rest,-262.26,535.23,131.45,-477.57,2,3,0.34,Very high,-1525.36,-2.97,-35.16,2583.32,807.66
0.34,3.26,-174.88,USA,-385.62,510.78,0.2,201,5,6,13.68,Low,-12623.97,-6.75,-8.07,1509.14,0
4.3,10.94,-138.92,Rest,-211.59,440.31,0,542.03,3,6,3.3,Low,-18767.02,-6.51,-47.37,2090.98,0
1.6,7.9,-170.12,USA,-290.37,289.56,1.05,-192.56,3,1,13.48,Very high,-11320.72,-6.48,-43.71,1080.38,541.42
12.84,13.02,-286.18,Europe,-196.29,550.83,12.85,-376.94,6,1,9.98,Very low,-16838.42,7.98,-33.09,933.34,2698.37
8.9,1.9,-185.92,Rest,-193.11,535.41,6.62,212.85,5,5,-0.98,Very low,-14012.31,-18.3,-5.04,1106.82,73.27
5.4,7.4,-174.08,Rest,-278.61,569.85,50.79,25.77,3,1,8.96,Medium,-18094.59,-12.33,-21.3,1217.4,906.18
6.94,3.64,-166.42,UK,-158.61,443.34,0.1,319.58,4,3,10.9,High,-12196.08,8.31,-24.18,1865.18,482.89
1.56,1.26,-163.92,Rest,-191.67,447.36,2.2,369.77,4,4,1.52,High,-16989.75,-18.27,-31.26,1451.72,0
12.06,7.84,-350.92,Europe,-282.42,287.43,0.34,137.64,3,2,12.66,Low,-15793.79,-7.38,-12.93,2123.1,255.84
16.24,11.72,-118.58,UK,-204.33,582.12,150.67,-51.29,3,3,11.48,Very low,-12971.98,-3.09,-34.74,1424.12,2184.74
7.38,2.46,-271.84,Rest,-386.37,664.14,2.31,196.16,2,5,10.44,Low,-11562.76,-12.27,-40.11,1252.54,0
6.02,5.26,-163.02,Rest,-212.58,740.16,0.67,304.61,5,2,7.64,Very high,-13668.35,3.6,-57.54,1261.46,2069.82
3.56,12.98,-133.12,UK,-187.14,581.73,3.01,77.33,5,5,10.74,Medium,-19597.84,-2.28,-38.7,1647.6,1257.68
5.06,9.66,-178.28,Rest,-289.05,545.88,8.82,64.17,2,5,-3.28,Medium,-12060.15,-0.3,-36.66,2489.62,0
9.06,9.06,-200.58,Europe,-280.98,219.39,0.62,186.43,6,4,9.08,Low,-4908.62,-5.85,-46.8,1385.16,560.18
14.5,6.1,-97.7,Rest,-379.89,397.68,0.15,443.17,2,4,6,Very low,-11669.83,-8.64,-35.34,1271.8,0
13.68,5.52,-269.28,Europe,-170.01,424.41,0.36,172.23,3,6,4.72,High,-15363.19,-17.82,-35.25,1236.76,923.31
4.34,4,-202.48,Rest,-235.32,383.22,13.13,120.1,4,2,7.14,Medium,-14926.01,11.25,-42.87,2239.66,0
1.02,1.32,-253.1,USA,-239.67,499.32,0.03,2.73,3,4,2.44,High,-15972.4,-19.53,-54.9,1116.02,16.87
1.44,3.06,-115.68,UK,-160.44,525.78,38.66,16.35,4,5,10.86,Low,-10690.98,-17.16,-40.47,730.34,0
8.82,3.76,-213.54,USA,-96.09,608.52,3.79,-143.02,8,1,7.1,High,-15242.33,-8.73,-33.96,400.2,2132.47
1.84,3.32,-206.84,UK,-232.62,505.71,0.19,114,2,7,7.52,Very low,-28958.94,-0.75,-65.46,920.36,0
1.24,11.96,-121.92,Europe,-236.73,521.1,0,-122.06,3,2,2.3,Very high,-11063.17,-2.01,-32.85,794.46,1605.31
1.12,4.84,-74.62,USA,-244.47,219.96,6.78,-4.64,2,2,8.64,Low,-11682.88,-3.9,-28.23,1805.42,0
9.34,10.62,-264.48,USA,-111.06,646.68,0.03,-335.72,4,4,4.72,Low,-20305.18,-22.89,-53.73,1911.34,982.4
0.08,1.68,-144.44,USA,-342.87,520.56,0.16,106.34,3,3,0.2,Medium,-27051.43,-10.77,-25.74,1199.32,0
3.66,24.86,-107.96,Rest,-378.78,512.76,0.02,16.92,4,6,5.68,Low,-15748.13,-7.98,-44.67,1235.08,662.8
5.84,0.78,-228.16,Europe,-224.43,619.68,0.28,499.24,1,5,3.52,Low,-19892.59,-5.82,-31.17,1914.36,0
8.98,16.1,-202.1,USA,-306.93,708.51,0,-62.29,3,4,7,Very high,-17178.56,-14.13,-44.82,131.42,1146.57
8.8,1.36,-118.44,UK,-34.92,310.2,0.15,82.85,6,1,16.14,Very low,-16202.58,-6.78,-32.37,549.02,2770.82
5.54,0.84,-103.52,UK,-312.15,544.38,26.02,335.15,5,3,12.62,High,-24313.86,-12.45,-17.97,971.5,0
6,6.58,-242.98,Rest,-224.94,423.33,0.06,-29.62,4,4,-0.86,High,-7321.88,-3.99,-9.3,2085.82,578.19
2.08,3.72,-169.88,Europe,-280.71,531.18,0.7,-344.9,6,7,12.38,Low,-17767.16,-4.95,-34.26,2200.96,0
13.44,13.9,-257.16,Europe,-219.48,596.34,157.91,-300.94,2,1,19,Very low,-18451.82,-3.03,-24.6,1168.88,1893.3
13.04,20.52,-134.9,Rest,-123.9,472.14,0.25,-175.26,4,7,8.38,Very high,-22896.27,-27.6,-35.91,941.3,3789.63
2.86,16.3,-132.4,Rest,-261.78,651.09,0,139.69,6,6,2.78,Very low,-15659.48,1.05,-35.64,1580.68,298.69
10.5,11.5,-234.52,Rest,-52.92,754.47,0.04,149.66,5,7,10.36,Very high,-19919.17,-10.14,-37.77,1743.84,3574.85
5.46,6.98,-180.34,UK,-182.52,577.86,0.04,-211.49,5,3,11.82,Very low,-11108.17,-16.62,-21.45,1946.96,997.13
10.74,7.14,-209.4,UK,-228,411.21,49.59,186.88,4,3,7.64,Medium,-19514.54,-5.76,-23.19,1179.58,1327.09
7.02,12,-222.16,Rest,-211.89,693.51,1.61,22.11,3,3,11.2,Low,-17609.15,-6.18,-35.22,877.2,2369.53
15.04,5.42,-262,Rest,-408.51,381.03,0.01,104.57,5,4,-3.26,Very low,-15598.54,10.5,-37.68,1344.44,0
3.68,9.1,-183.46,UK,-287.04,533.91,108.31,-89.99,4,5,12.46,Very low,-7279.62,-6.51,-45.24,2047.88,0
9.34,19.12,-270.56,USA,-141.6,497.76,17.38,382.41,6,4,16.3,Very high,-19271.25,-3.21,-37.95,1920.22,1281.85
25.24,3.68,-161.22,Europe,-336.03,590.4,0.01,359.99,2,5,13.5,Very low,-13644.35,-15.66,-39.6,1325.86,0
9.72,3.6,-164.04,UK,-207.18,574.5,75.33,637.81,4,7,10.52,Medium,-14973.27,-13.92,-38.25,461.58,0
8.64,8.7,-274.72,UK,-234.99,450.24,4.31,383.35,2,6,6.32,High,-6474.1,-20.58,-41.49,1854.18,0
12.3,1.82,-148.52,Europe,-166.47,715.41,5.94,-19.42,3,4,10.56,Medium,-22100.95,-4.68,-9.75,1291.34,887.02
11.4,1.24,-123.66,Rest,-275.34,647.97,0.07,515.32,4,3,4.48,Medium,-13858.37,1.11,-31.53,1713,0
3.3,3.66,-213.82,UK,-152.88,705.9,56.78,-273.73,2,1,3.58,Low,-20615.2,-19.17,-20.79,1030.16,1602.1
3.24,9.44,-246.6,UK,-77.7,541.29,4.17,724.31,3,5,1.48,Medium,-19450.76,-26.52,-51.48,380.7,929.99
8.78,13.74,-246.92,USA,-281.7,512.82,0.01,804.81,5,3,10.04,Very low,-6350.05,-24.75,-41.4,1024.06,85.31
8.12,2.7,-236.58,USA,-371.97,622.86,0,541.97,5,3,10.42,Very low,-16511.6,-25.71,-30.42,972,0
10.58,3.86,-187.36,Europe,-244.35,632.28,67.46,454.94,6,6,3.1,Low,-16542.23,-3.75,-19.29,856.9,65.57
11.38,8.34,-310.18,Rest,-272.46,647.76,4.39,-99.83,6,5,1.34,High,-15239.57,-3.3,-55.14,1433.02,2459.82
0.3,7.9,-231.06,Rest,-265.05,398.67,5.37,394.64,6,5,1.92,High,-22739.58,-12.33,-17.01,1492.64,0
1.56,7.34,-274.92,USA,-74.1,456.12,0.16,662.7,3,3,0.38,Very low,-14460.08,-20.76,-37.98,1100.56,99.59
19.42,15.38,-197.52,UK,-146.28,541.62,0.59,-126.34,4,3,8.18,High,-14258.21,-16.65,-31.59,755.3,2978.27
3.16,5.28,-194.28,Rest,-239.13,269.82,2.12,898.55,4,4,2.04,Medium,-17688.18,-18.66,-52.02,1382.94,0
6.98,18.72,-205.68,UK,-282.12,591.33,0.01,281.94,3,4,7.86,Very low,-12733.05,-2.4,-31.68,1102,543.83
7.12,13.02,-354.12,Rest,-208.23,541.92,11.53,583.13,2,5,7.46,Low,-22290.85,-23.04,-34.86,1203.58,2.74
11.98,7.42,-106.88,Europe,-66.24,553.11,0.96,-53.77,1,3,14.66,Low,-15389.1,1.86,-39.21,1088.02,1673.54
4.28,9.62,-284.26,UK,-96.72,398.07,0.43,98.37,4,6,6.26,Medium,-16218.91,5.31,-84.3,1933.72,939.24
7.56,4.9,-203,Europe,-211.86,599.4,2.92,-219.14,1,3,13.08,Medium,-18213.04,1.56,-58.44,2573.64,79.01
0.6,20.12,-284.52,USA,-193.77,528.45,4.25,308.25,4,4,9.9,Very low,-16553.83,1.32,-0.12,1214.34,359.73
7.26,10.66,-175.24,Europe,-245.04,581.28,2.28,-65.71,2,6,18.54,Low,-22411.77,-8.85,-46.74,2053.86,0
4.08,16.92,-161.24,UK,-374.67,523.92,2.49,173.34,5,6,2.94,Medium,-20388.62,-9.81,-36.9,1676.22,0
6.42,9.8,-181.06,UK,-298.65,562.32,0.05,-120.64,5,0,1.8,Low,-16122.42,-11.37,-41.28,819.44,2238.1
1.34,3.28,-108.48,Europe,-108.78,497.01,9.4,376.38,3,9,12.96,Medium,-14155.1,-9.96,-30.78,811.3,0
10.1,24.12,-135.42,Europe,-249.87,469.32,0.17,-109.47,3,5,8.72,Medium,-13868.17,-3.72,-34.74,346.34,2359.29
2.8,3.2,-139.88,Rest,-241.56,728.1,2.32,225.57,6,6,13.16,Low,-18938.28,-28.05,-34.95,1702.26,0
7.3,9.12,-232.34,Rest,-189.57,595.44,0.06,467.83,2,5,4.94,Medium,-14367.25,-6.09,-34.29,1792.98,0
0.86,3.06,-143.54,UK,-19.32,284.64,79.44,-5.79,5,6,9.22,Very low,-14436.19,-6.63,-22.26,1253.98,726.91
32.18,2.18,-89.24,USA,-338.88,516.51,0.12,98.24,4,5,10.02,High,-19489.24,-4.44,-26.61,1192.96,698.75
6.94,1.4,-139.78,Rest,-161.79,590.49,0,191.04,2,5,8.66,Very high,-17990.75,-5.97,-39.48,1783.14,123.15
13.34,33.04,-123.04,Europe,-185.91,480.84,7.08,805.72,3,2,8.14,Low,-16974.78,-29.82,-60.72,628.7,2617.82
15.1,16.4,-168.98,USA,-258.51,531.87,0,103.68,3,7,5.7,Medium,-17251.3,-19.38,-41.67,1252.28,554.61
14.08,34.76,-228.62,USA,-140.88,585.27,0.46,342.92,2,3,11.92,Very high,-12937.11,-1.11,-55.77,-385.1,3293.38
6.58,4.34,-71.02,Europe,-142.98,439.62,9.88,-55.48,2,6,10.84,High,-18179.32,-0.48,-44.67,1553.64,487.25
2.4,6.74,-233.72,UK,-118.08,610.08,18.11,-232.78,1,4,3.54,Very low,-15046.77,8.46,-43.38,1982.04,0
3.62,17.52,-196.08,USA,-432.18,413.46,0.05,12.67,7,4,3.46,Very high,-12840.76,-15.78,-37.14,3587.78,0
3.02,4.2,-148.48,Europe,-142.98,609.6,0.01,-421.25,4,3,9,Medium,-10824.53,-14.55,29.76,1689.1,1228.06
3.52,5.72,-281.38,Rest,-218.58,564.39,0.01,135.74,7,4,9.62,Medium,-13594.01,-4.8,-28.11,2529.56,128.76
13.52,17.76,-184.38,UK,-288.27,546.39,234.1,-270.8,8,3,16.4,Very high,-16246.26,-19.53,-36.6,891.44,2969.4
6.02,0.84,-141.92,Rest,-394.92,441.54,9.93,83.77,4,3,14.9,High,-17553.02,-9.03,-26.58,1503.58,0
9.8,0.68,-142,Europe,-112.68,540.09,0.1,223.66,7,1,10.48,Low,-14360.01,-1.71,-34.26,1707.22,1329.66
5.42,2.3,-96.76,Rest,-209.61,566.4,2.43,-304.42,5,6,4.4,High,-17384.3,1.23,-33.96,1023.66,1460.68
5.52,29.66,-141.9,Europe,-277.65,617.43,0.82,-338.49,1,2,1.6,Very high,-23263.87,3.21,-34.71,501.8,3040.28
10.74,6.94,-243,UK,-129.09,517.53,0.03,-264.88,6,6,9.66,High,-18535.49,-3.3,-32.64,2335.68,2308.87
7.74,5.5,-199.32,Europe,-387.69,487.26,3.58,559.04,2,2,9.24,Very low,-17181.02,-5.97,-15.09,1350.32,0
10.82,8.64,-127.62,UK,-265.02,521.37,3.46,-123.75,5,6,6.52,Very low,-20815.31,-30.45,-46.41,2047,0
7.66,9.14,-228.22,UK,-254.79,524.7,6.43,444.82,2,3,5.02,Very low,-7504.65,-16.83,-35.91,1044.18,0
2.32,1.46,-126,USA,-270.45,473.25,1.96,-155.19,6,0,4.86,Low,-20301.83,-2.22,-28.17,1701.74,211.74
6.56,9.34,-182.04,UK,-233.07,391.98,0.98,615.84,6,4,1.02,High,-19773.2,-4.65,-35.52,1637.56,163.9
8.28,6.2,-236.86,UK,-250.35,740.91,0.14,370.84,1,1,5.76,Medium,-14726.08,-2.52,-23.22,1953.5,0
4.26,3.8,-172.64,UK,-214.29,307.77,6.69,247.59,1,4,5.44,Very low,-19937.41,-17.49,-40.86,852.3,0
4.08,9.98,-168.22,Rest,-229.95,582.69,0.01,45.46,0,2,7.14,Low,-7003.31,-5.67,-20.7,2072.72,0
0.54,3.18,-324.98,Rest,-243.24,599.64,1.87,215.45,6,5,3.54,High,-11139.63,-4.98,-32.07,1842.9,0
3.2,10.78,-135.56,Rest,-222.69,534.33,1.98,134.59,4,4,2.58,Very low,-18974.78,-7.83,-47.61,1084.5,340.67
12.72,7.92,-210.8,Rest,-297.54,590.37,221.03,-36.49,8,3,0.02,High,-18057.58,-14.55,-29.43,2345.82,2408.7
8.04,4.82,-172.6,USA,-171.21,487.56,0.03,-67.75,2,3,4.24,Low,-9426.89,-7.14,-36.69,1620.5,261.32
9.92,7.66,-270.6,USA,-305.25,482.97,33.99,261.25,3,4,0.82,Low,-12549.19,-15.72,-28.65,1454.22,0
12.92,13.02,-93.78,USA,-299.79,545.52,5.26,471.23,4,5,4.96,Very low,-15965.83,0.21,-38.67,2079.08,0
16.64,4.94,-247.2,Europe,-242.49,479.1,0,165.6,6,2,8.14,Very high,-20274.01,-5.82,-52.8,401.02,2308.05
6,2.38,-243.54,Rest,-278.7,534.72,169.14,-250.94,6,0,9.12,Very low,-16383.15,-1.95,-48.84,2343.76,319.32
6.84,1.22,-189.46,UK,-55.2,431.49,13.95,99.99,6,4,12.72,High,-18491.92,-10.92,-32.13,1286.24,2362.58
12.48,17.3,-193.04,UK,-307.17,538.68,52.69,-49.38,5,2,10.94,Low,-11271.38,-12.54,-23.1,1312.92,2491.88
3.14,6.98,-243.2,Europe,-335.52,599.22,0,465.94,4,3,3.52,Very high,-35812.45,-1.59,-34.35,2716.66,0
1.38,7,-214.6,Rest,-200.4,515.1,0,-84.44,5,3,11.38,High,-12907.89,-15.66,-50.49,70.1,3376.78
3.78,10.72,-232.88,Rest,-242.94,503.07,0.68,201.55,5,2,7.9,High,-20451.12,-11.34,-41.61,1159.24,2315.23
13.92,5.86,-188.52,USA,-129.51,547.95,2.45,-195.83,5,0,-10.84,Low,-12785.37,3.42,-40.68,1106.26,1604.24
8.76,15.84,-192.66,UK,-230.25,713.37,0.02,303.56,4,2,15.08,High,-14738.68,-16.29,-35.1,2132.78,1920.49
11.8,18.42,-163.38,Rest,-115.65,543.48,0.17,-69.48,2,5,14.36,Very high,-17218.23,-12.24,-22.8,780.66,3780.14
6.24,11.08,-195.04,Europe,-213.45,363.84,0.01,499.03,4,1,2.44,Medium,-20465.18,-14.61,-0.48,822.12,1174.1
2.7,6.52,-203.14,USA,-393.69,478.8,65.74,562.66,0,3,0.12,Very high,-12135.76,-8.4,-17.22,1903.6,0
0.78,9.34,-230.86,Europe,-206.91,452.19,0.23,-123.67,4,2,11.04,Very high,-15802.36,-16.08,-41.34,891.36,1616.27
9.56,3.76,-122.92,UK,-188.76,526.71,20.06,190.13,7,2,0.02,Very high,-16899.05,-13.83,-36.21,1475.54,2420.98
10.8,45.14,-133.76,USA,-172.26,576.06,2.1,-105.61,3,2,-5.64,Low,-13953.77,-4.11,-36.84,1159.94,3246.86
10.44,13.46,-176.46,USA,-203.37,600.66,0.65,-108.98,3,6,5.4,Very high,-9269.16,-8.04,-22.77,1160.92,922.76
5.08,5.3,-214.86,Europe,-229.2,557.97,2.27,-47.61,5,3,10.74,Very high,-16009.51,-2.97,-34.59,1854.22,908.87
3.94,10.2,-176.1,Europe,-319.59,505.23,2.87,267.82,5,5,8.32,Medium,-11568.77,-30.33,-36.69,1680.08,0
0.34,2.06,-170.34,UK,-261.33,497.97,0.06,171.54,3,2,9.68,Very high,-21471.78,6.03,-38.46,2209.12,0
1.66,15.5,-145.74,Rest,-233.79,423.15,0.17,19.87,5,2,14.4,Very high,-14731.79,-27.54,-36.09,1747.44,3195.71
15.42,4,-182.7,Europe,-261.09,531.03,0.79,76.17,5,4,6.66,Low,-15197.58,-11.76,-39.36,2061.94,378.76
1.02,2.18,-94.22,Rest,-178.23,576.96,0.01,137.29,7,6,6.1,High,-15344.6,1.32,-28.86,1745.4,159.39
14.08,3.18,-195.52,USA,-133.77,612.54,56.93,39.2,3,1,3.96,High,-13957.16,-9.24,-39.18,1204.54,1081.64
5.08,4.96,-291.74,Europe,-183.66,462.69,0.04,-294.37,3,3,7.68,High,-18734.3,-15.36,-25.8,1528.18,1143.66
10.48,9.38,-107.96,Rest,-158.49,508.26,0.47,-291.35,2,2,7.26,Very low,-26470.73,-9.69,-19.92,1130.36,3250.75
3.3,14.78,-231.02,Rest,-290.16,601.17,0.92,243.21,1,4,5.6,Medium,-13210.06,-16.92,-10.44,1246.56,16.59
5.32,3.34,-200.38,USA,-369.72,563.1,14.24,221.4,4,4,3.36,Medium,-15492.36,-17.37,-41.91,1804.6,0
14.68,1.04,-174.86,UK,-229.65,546.42,0.1,173.51,6,4,4.84,Low,-14675.27,12.15,-67.02,1687.44,350.89
10.5,8.7,-172.72,UK,-200.76,439.71,0.28,247.13,5,1,6.94,Very low,-14863.31,-2.25,-28.74,2366.16,779.08
12.76,6.94,-208.58,UK,-130.74,863.07,11.21,110.59,5,4,7.44,Low,-14356.2,-6.84,-35.85,1115.4,2314.75
19.66,4.34,-227.58,Europe,-266.67,544.05,0,698.54,3,6,7.54,Very low,-21165.74,-18.57,-35.04,956.94,0
6.52,6.86,-140.06,Europe,-167.37,456.9,3.22,441.99,4,6,-12.86,High,-17060.37,0.6,-44.88,1431.24,293.55
0.94,11.86,-193.18,USA,-190.89,1030.59,0.04,162.81,3,3,20.42,Very high,-20444.64,-5.64,-38.1,1989.72,356.43
8.64,8.76,-259.32,Rest,-265.62,481.89,6.7,192.34,6,8,11.62,High,-20394.81,-3.81,-40.17,1339.46,310.13
17.96,13.16,-150.8,USA,-318.9,395.94,0,280.72,4,7,13.44,Medium,-16156.85,-16.44,-34.98,914.06,375.16
6.64,4.2,-219.08,USA,-92.25,461.13,12.86,486.6,4,4,16.16,High,-16069.38,-4.71,-16.65,2346.9,148.54
13.82,11.5,-258.82,UK,-276.72,361.41,28.76,146.33,2,3,3.48,Very low,-17071.13,-8.37,-45.24,1405.62,338.04
19.82,3.88,-157.82,USA,-326.7,596.97,1.38,20.76,4,4,11.56,Very high,-22278.57,-14.16,-38.46,1482.78,491.12
3.22,9.6,-155.08,Rest,-360.24,629.28,0.14,-437.79,4,6,-11.06,High,-15239.05,-30.27,-49.29,1630.4,143.61
22.34,11.76,-281.5,Europe,-94.38,530.37,1.27,-284.44,5,0,-1.02,Very high,-16524.62,2.61,-41.46,3024.18,3439.79
3.28,8.32,-155.16,UK,-441.75,210.09,0.25,384.49,3,3,1.54,Low,-12784.56,-22.86,-42.81,1465.64,0
8.54,9.64,-184.18,Rest,-298.47,519.93,318.98,-158.03,2,3,8.2,High,-16476.02,-26.97,-31.62,1713.98,831.68
4.92,4.02,-210.84,UK,-148.47,576.6,0.11,537.94,2,3,1.26,Low,-15350.74,-13.44,-33.84,1726.54,0
12.96,7.4,-216.32,USA,-111.09,487.32,0.01,127.68,2,3,17.02,Very high,-20503.06,-2.58,-43.2,1422.22,1043.89
13.4,25.88,-100.1,USA,-184.74,488.58,0.18,696.26,6,3,4.48,High,-27255.09,-17.97,-48.3,157.04,2131.02
9.64,11.36,-248.44,Rest,-238.29,563.16,0.39,494.63,0,2,12.94,Very low,-13380.85,-27.57,-8.94,1140.9,17.45
9.94,16.32,-240,UK,0.75,481.08,1.4,616.85,7,3,4.62,Medium,-16011.85,-15.87,-26.31,1376.62,2920.2
16.38,9.94,-194.78,USA,-288.27,474.66,0.01,268.86,0,4,8.84,Very low,-12330.11,-6.24,-26.91,1858.34,0
9.44,6.28,-77.16,Europe,-287.37,665.16,1.01,-82.45,1,4,3.42,Low,-22659.24,-12.84,-24.33,1169.5,51.16
3.94,7.56,-161.18,Europe,-269.25,641.7,0.08,-511.87,7,1,3.12,Very low,-19026.28,-8.25,-33.66,1935.42,1192.01
4.04,8.58,-144.96,USA,-100.65,465.9,7.36,-282.01,8,1,8.84,Very high,-10797.75,5.91,-25.71,2174.38,1722.09
7.06,19.46,-87.6,UK,-274.95,395.16,40.89,246.54,3,5,2.88,Low,-19033.99,-12.18,-41.91,1224.4,667.95
5.5,6.74,-262.22,Europe,-207.75,470.37,0.02,-116.4,4,3,-0.06,High,-10441.67,-10.83,-41.31,269.82,1685.51
4.42,4.12,-155.04,Rest,-226.41,442.71,0.58,334.86,3,6,-1.48,Very low,-13607.25,-5.19,-38.1,391.76,0
7.12,6,-129.04,USA,-453.6,231,0.47,722.49,4,5,13.78,Medium,-21690.18,6.45,-34.56,2360.8,0
15.94,13.4,-157.36,Rest,-226.83,513.69,28.06,405.62,7,2,-2.72,Very high,-19677.26,-6.27,-41.85,2097.56,3613.01
11.68,8.24,-279.7,USA,-357.21,270.9,0.17,471.49,8,5,0.48,High,-16053.25,-16.65,-39.78,1565.58,143.08
3.4,13.54,-186.6,UK,-279.63,662.04,2.01,-10.65,7,8,5.92,Very high,-11073.47,-4.56,-32.34,1603.3,883.27
15.6,3.36,-220.28,UK,-245.49,552.93,0.02,117.03,4,5,22.6,High,-14804.01,-2.94,-31.23,1331.56,1058.94
